id,Listening_Time_minutes
750000,55.765343
750001,21.044462
750002,50.389328
750003,71.49182
750004,48.444
750005,24.24872
750006,85.45378
750007,41.487026
750008,64.718895
750009,75.54086
750010,13.891363
750011,22.696543
750012,33.62939
750013,45.550415
750014,46.551685
750015,58.940754
750016,41.823845
750017,35.56793
750018,60.18013
750019,43.86012
750020,37.231163
750021,59.94357
750022,74.159485
750023,33.301247
750024,57.546883
750025,48.560825
750026,13.261566
750027,25.00742
750028,44.70393
750029,46.12114
750030,36.166313
750031,36.19216
750032,13.348572
750033,56.8298
750034,23.499075
750035,23.11801
750036,14.290411
750037,36.869057
750038,24.947464
750039,24.211458
750040,15.448285
750041,83.21534
750042,60.16747
750043,69.89537
750044,52.12503
750045,24.976007
750046,14.219892
750047,54.453716
750048,15.485021
750049,7.527045
750050,84.10527
750051,23.760063
750052,43.4873
750053,82.28204
750054,16.688803
750055,17.302568
750056,66.7533
750057,55.32361
750058,21.845232
750059,44.593315
750060,47.102585
750061,38.370625
750062,70.397316
750063,73.2088
750064,51.953796
750065,14.525152
750066,64.6855
750067,45.974754
750068,58.97459
750069,40.34867
750070,36.030132
750071,43.387024
750072,50.85626
750073,26.02153
750074,41.976257
750075,94.650734
750076,15.874652
750077,13.150091
750078,79.192955
750079,87.002556
750080,45.91874
750081,87.377396
750082,17.84068
750083,73.99008
750084,68.61985
750085,61.23576
750086,55.770676
750087,92.125534
750088,12.143205
750089,52.05448
750090,62.154022
750091,79.9191
750092,39.741978
750093,36.343826
750094,50.66077
750095,31.471355
750096,4.0297422
750097,30.234026
750098,36.793655
750099,15.558766
750100,44.734173
750101,49.52712
750102,47.572872
750103,41.491318
750104,33.72715
750105,33.944378
750106,31.664656
750107,91.19063
750108,62.22968
750109,39.404976
750110,53.457428
750111,21.246307
750112,5.5149755
750113,74.87677
750114,55.866318
750115,79.376915
750116,85.7157
750117,69.982315
750118,46.28534
750119,20.991678
750120,2.6312387
750121,61.987312
750122,77.97517
750123,62.751907
750124,36.909138
750125,22.271732
750126,60.970806
750127,3.0842993
750128,5.363609
750129,17.991455
750130,40.282547
750131,26.92784
750132,5.4892273
750133,46.45803
750134,78.15742
750135,33.51692
750136,39.685455
750137,12.765966
750138,90.516335
750139,61.656693
750140,59.332207
750141,49.782806
750142,53.244503
750143,30.41723
750144,61.52554
750145,52.500317
750146,69.96127
750147,66.17116
750148,48.522236
750149,7.1993923
750150,27.504736
750151,46.208073
750152,53.50163
750153,54.702408
750154,61.00001
750155,14.891814
750156,4.543807
750157,70.868416
750158,24.112644
750159,38.839893
750160,51.209553
750161,50.389866
750162,58.996162
750163,19.15726
750164,84.92462
750165,82.61509
750166,72.14737
750167,79.5182
750168,55.992966
750169,38.42921
750170,52.93846
750171,41.657967
750172,2.236989
750173,42.125996
750174,36.19938
750175,60.865356
750176,104.22092
750177,88.42806
750178,45.31978
750179,5.6591716
750180,87.56518
750181,50.162254
750182,103.58843
750183,35.38458
750184,90.0634
750185,32.70425
750186,85.95057
750187,46.801357
750188,13.732479
750189,22.05305
750190,53.653126
750191,27.059656
750192,36.984383
750193,32.577267
750194,43.25816
750195,51.059834
750196,28.01434
750197,10.911175
750198,20.81376
750199,40.081844
750200,39.422005
750201,69.52124
750202,39.148933
750203,53.233418
750204,58.274025
750205,33.11381
750206,19.838306
750207,52.26969
750208,32.10456
750209,45.67607
750210,53.937706
750211,50.93194
750212,62.332462
750213,60.91482
750214,33.29286
750215,68.20034
750216,69.37392
750217,64.477806
750218,9.529945
750219,36.56268
750220,43.2053
750221,31.824408
750222,38.520264
750223,33.971542
750224,68.5497
750225,2.5290172
750226,78.948006
750227,61.176888
750228,39.98416
750229,27.358786
750230,47.53911
750231,27.632608
750232,55.461544
750233,63.11129
750234,24.543667
750235,22.208376
750236,50.24041
750237,33.64824
750238,26.24884
750239,20.167889
750240,83.68642
750241,74.61972
750242,19.099218
750243,44.93692
750244,18.348694
750245,50.76885
750246,38.123802
750247,96.93354
750248,17.589119
750249,83.825485
750250,53.561153
750251,32.669483
750252,42.82228
750253,73.924545
750254,48.347282
750255,26.498133
750256,49.517143
750257,33.62241
750258,8.851721
750259,22.046865
750260,37.922836
750261,50.683784
750262,54.859657
750263,62.022514
750264,30.503012
750265,77.1029
750266,14.423972
750267,19.03193
750268,5.061306
750269,5.705972
750270,38.52534
750271,58.590813
750272,1.8596487
750273,34.36562
750274,47.187393
750275,60.896286
750276,60.002296
750277,11.728108
750278,47.192146
750279,22.161518
750280,47.128017
750281,47.35173
750282,57.44589
750283,69.36446
750284,47.024742
750285,33.42593
750286,6.142761
750287,72.33598
750288,31.602835
750289,7.5540237
750290,59.22237
750291,57.80316
750292,79.90095
750293,79.60403
750294,52.81647
750295,47.848175
750296,32.557148
750297,11.461527
750298,49.24414
750299,84.27846
750300,48.833065
750301,15.362576
750302,36.69352
750303,17.620647
750304,46.024662
750305,83.40346
750306,46.35605
750307,16.78175
750308,59.048157
750309,16.24376
750310,14.85393
750311,62.127483
750312,46.16992
750313,75.92541
750314,69.40762
750315,5.657839
750316,74.16465
750317,46.871338
750318,20.491806
750319,27.032814
750320,45.23637
750321,33.80266
750322,45.800034
750323,69.35952
750324,73.97032
750325,60.878788
750326,34.894073
750327,51.08025
750328,22.27861
750329,60.75274
750330,72.0133
750331,31.594446
750332,21.1984
750333,14.412152
750334,27.487917
750335,55.262054
750336,36.74198
750337,78.980835
750338,34.12601
750339,71.427345
750340,37.015835
750341,13.397196
750342,35.81148
750343,15.554391
750344,26.447409
750345,49.871876
750346,79.300316
750347,90.31526
750348,56.953716
750349,22.108345
750350,87.31103
750351,22.146704
750352,75.98875
750353,46.225105
750354,64.32575
750355,37.583202
750356,93.65058
750357,39.915173
750358,65.806046
750359,44.536495
750360,69.08756
750361,47.646755
750362,18.219202
750363,75.0511
750364,32.94811
750365,90.79577
750366,37.134434
750367,67.96279
750368,70.653725
750369,64.51479
750370,78.84971
750371,20.25325
750372,43.074505
750373,19.891975
750374,58.243042
750375,46.208378
750376,16.846487
750377,67.85806
750378,50.59695
750379,9.625928
750380,21.227789
750381,16.195473
750382,71.73142
750383,44.06734
750384,87.444405
750385,41.496525
750386,42.987556
750387,9.797203
750388,22.901255
750389,22.655003
750390,42.006332
750391,23.746914
750392,73.805046
750393,8.905445
750394,57.391953
750395,60.300102
750396,42.527805
750397,15.354964
750398,73.61677
750399,35.609715
750400,14.534552
750401,74.63524
750402,81.630226
750403,18.542204
750404,20.343454
750405,19.089277
750406,20.603678
750407,40.67751
750408,66.48348
750409,18.65618
750410,56.45128
750411,35.67107
750412,25.87207
750413,36.83185
750414,52.47147
750415,44.444126
750416,74.17236
750417,69.41134
750418,34.696545
750419,34.158016
750420,54.553616
750421,48.181393
750422,7.2833433
750423,47.53218
750424,53.61364
750425,79.75231
750426,64.13409
750427,4.5092335
750428,96.61013
750429,0.7240842
750430,65.5751
750431,48.638798
750432,48.235855
750433,24.584915
750434,5.723085
750435,74.18025
750436,56.755356
750437,49.73399
750438,50.469585
750439,16.969933
750440,43.309933
750441,1.4907308
750442,78.80475
750443,70.0626
750444,41.72123
750445,73.411255
750446,51.07677
750447,65.84579
750448,48.410168
750449,23.20823
750450,72.36837
750451,77.274826
750452,77.02448
750453,20.71354
750454,43.620453
750455,66.08045
750456,7.6308007
750457,29.877306
750458,46.89323
750459,20.344921
750460,9.893829
750461,85.93332
750462,55.894432
750463,89.95769
750464,40.318806
750465,74.39815
750466,6.5936832
750467,41.167942
750468,47.42917
750469,17.207159
750470,55.95843
750471,19.530039
750472,53.477394
750473,14.817931
750474,28.010736
750475,2.4445646
750476,19.351295
750477,-0.57720345
750478,35.06181
750479,16.323208
750480,5.883733
750481,55.07118
750482,82.05292
750483,52.87668
750484,80.010826
750485,48.084885
750486,73.252525
750487,73.92322
750488,28.971087
750489,89.60339
750490,58.55047
750491,35.761818
750492,48.88106
750493,34.89281
750494,84.585846
750495,49.515755
750496,87.37965
750497,34.497265
750498,4.0843725
750499,68.0387
750500,37.340885
750501,10.824941
750502,64.30437
750503,46.653496
750504,69.72447
750505,49.529533
750506,62.896564
750507,8.492538
750508,5.327998
750509,50.077145
750510,61.878872
750511,38.781033
750512,1.933145
750513,29.448273
750514,61.254543
750515,3.4957118
750516,1.9647712
750517,48.085564
750518,73.978745
750519,65.2955
750520,28.904886
750521,87.664
750522,46.41902
750523,6.105239
750524,66.713745
750525,31.831432
750526,46.46548
750527,13.295253
750528,72.95152
750529,101.24594
750530,36.4106
750531,38.11737
750532,56.34437
750533,56.207993
750534,26.476524
750535,2.3883386
750536,10.237464
750537,47.9391
750538,49.04837
750539,75.531075
750540,27.58379
750541,41.38846
750542,82.052025
750543,74.28148
750544,25.610134
750545,61.959354
750546,57.562294
750547,53.6505
750548,39.361
750549,59.397564
750550,41.537594
750551,81.64659
750552,54.361195
750553,24.164217
750554,41.206066
750555,48.9324
750556,30.004818
750557,68.14615
750558,31.240566
750559,61.691917
750560,5.7515526
750561,56.996777
750562,93.155136
750563,55.74682
750564,4.589564
750565,56.084072
750566,29.850079
750567,94.1373
750568,51.35343
750569,91.166565
750570,20.901337
750571,42.02602
750572,11.556656
750573,64.842
750574,92.058876
750575,66.72137
750576,66.27609
750577,43.874264
750578,57.87462
750579,56.591152
750580,18.789398
750581,51.4483
750582,42.125263
750583,8.897633
750584,53.893246
750585,63.452118
750586,71.61547
750587,42.480087
750588,50.37624
750589,57.19905
750590,31.392103
750591,31.204937
750592,59.61991
750593,62.43188
750594,26.92356
750595,59.033867
750596,70.337364
750597,71.9508
750598,27.49713
750599,85.28693
750600,42.70422
750601,49.061283
750602,33.72101
750603,72.255806
750604,18.534437
750605,22.969284
750606,51.8397
750607,74.95098
750608,25.568077
750609,44.302387
750610,40.185
750611,61.085045
750612,45.89863
750613,47.730446
750614,12.492554
750615,73.813866
750616,31.06451
750617,77.42766
750618,56.84107
750619,71.97041
750620,8.326065
750621,59.462826
750622,19.970234
750623,60.171234
750624,58.60999
750625,79.007385
750626,10.858434
750627,31.24674
750628,65.72699
750629,32.94351
750630,8.181395
750631,19.435482
750632,73.945366
750633,43.61678
750634,76.90316
750635,73.64044
750636,42.031307
750637,50.169205
750638,19.717691
750639,73.4977
750640,60.02635
